material,A_Z,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_Z,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
Ba2PdIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.5,1.3493,0.63725,1.25925,0.6318,-4.924539900678325,-4.5622849079845444,-1.3461233728760944,9.080275966885129,3.86707629700452
Ba2PdPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.0,1.3381,0.6255999999999999,1.24215,0.6194,-4.768499903825456,-4.406244911131675,-1.3228502233346595,9.207886414285156,3.94251809547525
Ba2PdAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.5,1.3151000000000002,0.9016500000000001,1.22565,0.8727499999999999,-4.938044900405945,-4.575789907712165,-1.3863190220942145,9.261977713250474,3.9378293455781304
Ba2PdHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.0,1.2857500000000002,0.8723000000000001,1.2,0.8471,-5.475564889564855,-2.0413449588286814,0.6084823877708856,9.927562599765025,5.26802249376796
Ba2PdTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.5,1.25245,1.05835,1.1799499999999998,0.9917,-3.12816993690881,-2.76591494421503,0.033197649351819514,7.08806095704617,3.560629303199
Ba2PdPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.0,1.2236,0.9917499999999999,1.1538499999999998,0.9473499999999999,-3.7422349245239053,-3.3799799318301247,-0.45552509084243453,7.817305742410165,3.6808903257838654
Ba2PdBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.5,1.1987,0.9404999999999999,1.13085,0.9105000000000001,-4.309144913090055,-3.946889920396275,-0.9186804314753845,8.495144628687559,3.7882320986060902
Ba2AgCdO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,47.5,1.2744499999999999,1.2744499999999999,1.2098,1.2098,-5.024009898672145,-2.590284947757266,0.15040824695286492,8.595910576639671,4.373159411796269
Ba2AgSnO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,48.5,1.1914500000000001,1.3355000000000001,1.14385,1.26105,-3.9909149195083504,-3.9909149195083504,-0.9032567817771586,7.37525580125704,3.2359995097399397
Ba2AgSbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,49.0,1.16015,1.2778,1.11565,1.2119,-4.58258990757502,-4.58258990757502,-1.331902073155395,8.106089586497234,3.38709375667092
Ba2AgHfO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,59.5,1.4267,1.10635,1.3464,1.052,-3.4793499298259603,-3.4793499298259603,-0.11389504770927955,7.220470254372075,3.5532876033314
Ba2AgTaO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,60.0,1.391,1.07715,1.30945,1.0277,-3.95960492013983,-3.95960492013983,-0.44799329091932705,7.818968342279264,3.68548752567997
Ba2AgWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,60.5,1.36115,1.0539,1.2889,1.01025,-4.42132491082753,-4.42132491082753,-0.7951479840363406,8.345266981594865,3.77505949877926
Ba2AgReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.0,1.33535,1.0344,1.2739,0.9954000000000001,-4.874809901681321,-4.874809901681321,-1.11352987752717,8.57787477705073,3.73217244976178
Ba2AgOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.5,1.3149000000000002,1.0181,1.2598500000000001,0.98075,-5.20877989494557,-5.20877989494557,-1.511221169607875,8.51726442815812,3.50302162927512
Ba2AgIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.0,1.3040500000000002,1.00545,1.2408000000000001,0.96625,-5.06558489783363,-5.06558489783363,-1.7121432154872451,8.486290628842806,3.38707370667778
Ba2AgPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.5,1.29285,0.9938,1.2237,0.95385,-4.909544900980761,-4.909544900980761,-1.6888700659458102,8.61390107624283,3.46251550514851
Ba2AgAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.0,1.26985,1.26985,1.2071999999999998,1.2071999999999998,-5.07908989756125,-5.07908989756125,-1.752338864705365,8.66799237520815,3.45782675525139
Ba2AgHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.5,1.2405,1.2405,1.18155,1.18155,-5.61660988672016,-2.5446449486777665,0.24246254515973498,9.3335772617227,4.78801990344122
Ba2AgTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.0,1.2072,1.42655,1.1615,1.32615,-3.269214934064115,-3.269214934064115,-0.33282219325933105,6.494075619003845,3.08062671287226
Ba2AgPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.5,1.17835,1.35995,1.1354,1.2818,-3.88327992167921,-3.88327992167921,-0.821544933453585,7.22332040436784,3.2008877354571252
Ba2AgBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.0,1.15345,1.3087,1.1124,1.24495,-4.45018991024536,-4.45018991024536,-1.2847002740865352,7.901159290645235,3.30822950827935
Ba2CdSnO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,49.0,1.14885,1.2929,1.1106,1.2278,-4.636434906489035,-2.2027099555741563,0.42920804134854645,8.09648373673981,4.26284588904418
Ba2CdSbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,49.5,1.11755,1.2351999999999999,1.0824,1.17865,-5.228109894555705,-2.794384943640826,0.000562749970309917,8.827317521980005,4.41394013597516
Ba2CdHfO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,60.0,1.3841,1.06375,1.31315,1.01875,-4.124869916806645,-1.6911449658917659,1.2185697754164255,7.941698189854845,4.5801339826356395
Ba2CdTaO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,60.5,1.3483999999999998,1.0345499999999999,1.2762,0.9944500000000001,-4.605124907120515,-2.171399956205636,0.884471532206378,8.540196277762035,4.7123339049842095
Ba2CdWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.0,1.31855,1.0112999999999999,1.2556500000000002,0.977,-5.066844897808215,-2.633119946893336,0.5373168390893645,9.066494917077634,4.8019058780835
Ba2CdReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.5,1.2927499999999998,0.9918,1.24065,0.9621500000000001,-5.520329888662005,-3.086604937747126,0.218934945598535,9.2991027125335,4.7590188290660205
Ba2CdOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.0,1.2723,0.9754999999999999,1.2266,0.9475,-5.854299881926255,-3.4205749310113758,-0.17875634648216998,9.23849236364089,4.52986800857936
Ba2CdIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.5,1.26145,0.96285,1.20755,0.933,-5.711104884814315,-3.277379933899436,-0.37967839236154,9.207518564325575,4.41392008598202
Ba2CdPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.0,1.2502499999999999,0.9511999999999999,1.19045,0.9206,-5.555064887961445,-3.121339937046566,-0.3564052428201051,9.3351290117256,4.48936188445275
Ba2CdAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.5,1.22725,1.22725,1.17395,1.17395,-5.724609884541935,-3.290884933627056,-0.41987404157966013,9.38922031069092,4.48467313455563
Ba2CdHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.0,1.1979,1.1979,1.1482999999999999,1.1482999999999999,-6.262129873700845,-0.7564399847435725,1.57492736828544,10.054805197205472,5.814866282745459
Ba2CdTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.5,1.1646,1.38395,1.12825,1.2929,-3.9147349210447997,-1.4810099701299209,0.999642629866374,7.215303554486615,4.1074730921765
Ba2CdPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.0,1.1357499999999998,1.3173499999999998,1.10215,1.2485499999999998,-4.528799908659895,-2.095074957745016,0.51091988967212,7.94454833985061,4.227734114761365
Ba2CdBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.5,1.11085,1.2660999999999998,1.07915,1.2117,-5.095709897226045,-2.661984946311166,0.047764549039169935,8.622387226128005,4.3350758875835895
Ba2SnSbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,50.5,1.0345499999999999,1.2962500000000001,1.01645,1.2299,-4.19501491539191,-4.19501491539191,-1.0531022787597135,7.606662746597374,3.2767802339188297
Ba2SnHfO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.0,1.3011,1.1248,1.2472,1.07,-3.09177493764285,-3.09177493764285,0.16490474668640198,6.721043414472215,3.44297408057931
Ba2SnTaO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.5,1.2654,1.0956000000000001,1.21025,1.0457,-3.57202992795672,-3.57202992795672,-0.16919349652364551,7.319541502379405,3.57517400292788
Ba2SnWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.0,1.23555,1.07235,1.1897000000000002,1.0282499999999999,-4.03374991864442,-4.03374991864442,-0.516348189640659,7.845840141695005,3.66474597602717
Ba2SnReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.5,1.20975,1.05285,1.1747,1.0134,-4.48723490949821,-4.48723490949821,-0.8347300831314886,8.07844793715087,3.62185892700969
Ba2SnOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.0,1.1893,1.03655,1.16065,0.99875,-4.82120490276246,-4.82120490276246,-1.2324213752121935,8.01783758825826,3.3927081065230302
Ba2SnIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.5,1.17845,1.0239,1.1416,0.9842500000000001,-4.67800990565052,-4.67800990565052,-1.4333434210915634,7.986863788942944,3.27676018392569
Ba2SnPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.0,1.1672500000000001,1.0122499999999999,1.1245,0.97185,-4.52196990879765,-4.52196990879765,-1.4100702715501285,8.11447423634297,3.35220198239642
Ba2SnAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.5,1.14425,1.2883,1.108,1.2252,-4.69151490537814,-4.69151490537814,-1.4735390703096836,8.16856553530829,3.3475132324993
Ba2SnHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.0,1.1149,1.25895,1.08235,1.19955,-5.22903489453705,-2.1570699564946567,0.5212623395554166,8.83415042182284,4.67770638068913
Ba2SnTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.5,1.0816,1.4449999999999998,1.0623,1.34415,-2.881639941881005,-2.881639941881005,-0.05402239886364951,5.994648779103985,2.9703131901201703
Ba2SnPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,66.0,1.05275,1.3784,1.0362,1.2997999999999998,-3.4957049294961,-3.4957049294961,-0.5427451390579036,6.72389356446798,3.090574212705035
Ba2SnBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,66.5,1.02785,1.32715,1.0132,1.26295,-4.06261491806225,-4.06261491806225,-1.0059004796908535,7.401732450745374,3.19791598552726
Ba2SbHfO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,61.5,1.2698,1.0671,1.219,1.02085,-3.68344992570952,-3.68344992570952,-0.26374054469183456,7.45187719971241,3.59406832751029
Ba2SbTaO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.0,1.2341,1.0379,1.18205,0.99655,-4.16370491602339,-4.16370491602339,-0.597838787901882,8.0503752876196,3.72626824985886
Ba2SbWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,62.5,1.20425,1.01465,1.1615,0.9791,-4.62542490671109,-4.62542490671109,-0.9449934810188956,8.5766739269352,3.81584022295815
Ba2SbReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.0,1.17845,0.99515,1.1465,0.96425,-5.0789098975648805,-5.0789098975648805,-1.263375374509725,8.809281722391065,3.77295317394067
Ba2SbOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,63.5,1.158,0.97885,1.13245,0.9496,-5.41287989082913,-5.41287989082913,-1.66106666659043,8.748671373498453,3.54380235345401
Ba2SbIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.0,1.14715,0.9662,1.1134,0.9351,-5.26968489371719,-5.26968489371719,-1.8619887124698,8.71769757418314,3.42785443085667
Ba2SbPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,64.5,1.13595,0.95455,1.0963,0.9227,-5.11364489686432,-5.11364489686432,-1.8387155629283651,8.845308021583165,3.5032962293274
Ba2SbAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.0,1.11295,1.2306,1.0797999999999999,1.17605,-5.28318989344481,-5.28318989344481,-1.9021843616879202,8.899399320548484,3.49860747943028
Ba2SbHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,65.5,1.0836000000000001,1.20125,1.05415,1.1503999999999999,-5.82070988260372,-2.7487449445613263,0.09261704817717997,9.564984207063034,4.82880062762011
Ba2SbTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,66.0,1.0503,1.3873,1.0341,1.295,-3.4733149299476747,-3.4733149299476747,-0.48266769024188605,6.72548256434418,3.12140743705115
Ba2SbPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,66.5,1.02145,1.3207,1.008,1.2506499999999998,-4.08737991756277,-4.08737991756277,-0.97139043043614,7.4547273497081745,3.2416684596360152
Ba2SbBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,67.0,0.99655,1.26945,0.985,1.2138,-4.65428990612892,-4.65428990612892,-1.43454577106909,8.13256623598557,3.34901023245824
BaHfO3,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,72.0,1.53635,0.89565,1.44975,0.86095,-2.58020994796046,-2.58020994796046,0.954266480754281,6.56625786758725,3.76026217417077
Ba2HfTaO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,72.5,1.50065,0.8664499999999999,1.4128,0.83665,-3.06046493827433,-3.06046493827433,0.6201682375442334,7.16475595549444,3.89246209651934
Ba2HfWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,73.0,1.4708,0.8432,1.3922500000000002,0.8191999999999999,-3.52218492896203,-3.52218492896203,0.27301354442722003,7.69105459481004,3.9820340696186296
Ba2HfReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,73.5,1.445,0.8237,1.37725,0.80435,-3.97566991981582,-3.97566991981582,-0.04536834906360948,7.923662390265905,3.9391470206011503
Ba2HfOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,74.0,1.42455,0.8073999999999999,1.3632,0.7897000000000001,-4.30963991308007,-4.30963991308007,-0.44305964114431445,7.863052041373295,3.7099962001144897
Ba2HfIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,74.5,1.4137,0.79475,1.34415,0.7752,-4.16644491596813,-4.16644491596813,-0.6439816870236845,7.83207824205798,3.5940482775171496
Ba2HfPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.0,1.4025,0.7830999999999999,1.32705,0.7627999999999999,-4.01040491911526,-4.01040491911526,-0.6207085374822496,7.959688689458005,3.6694900759878797
Ba2HfAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.5,1.3795000000000002,1.05915,1.31055,1.0161499999999999,-4.17994991569575,-4.17994991569575,-0.6841773362418047,8.013779988423325,3.66480132609076
Ba2HfHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.0,1.3501500000000002,1.0298,1.2849,0.9904999999999999,-4.71746990485466,-1.6455049668122665,1.3106240736232955,8.679364874937875,4.99499447428059
Ba2HfTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.5,1.31685,1.2158499999999999,1.26485,1.1351,-2.370074952198615,-2.370074952198615,0.7353393352042294,5.83986323221902,3.2876012837116297
Ba2HfPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.0,1.288,1.1492499999999999,1.23875,1.0907499999999999,-2.98413993981371,-2.98413993981371,0.2466165950099755,6.569108017583015,3.407862306296495
Ba2HfBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.5,1.2631000000000001,1.0979999999999999,1.21575,1.0539,-3.55104992837986,-3.55104992837986,-0.21653874562297454,7.24694690386041,3.51520407911872
Ba2TaWO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,73.5,1.4351,0.8140000000000001,1.3553000000000002,0.7948999999999999,-4.0024399192759,-4.0024399192759,-0.06108469878282749,8.289552682717229,4.1142339919672
Ba2TaReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,74.0,1.4093,0.7945,1.3403,0.78005,-4.45592491012969,-4.45592491012969,-0.379466592273657,8.522160478173095,4.07134694294972
Ba2TaOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,74.5,1.3888500000000001,0.7782,1.32625,0.7654000000000001,-4.7898949033939395,-4.7898949033939395,-0.777157884354362,8.461550129280484,3.84219612246306
Ba2TaIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.0,1.3780000000000001,0.76555,1.3072,0.7509,-4.646699906282,-4.646699906282,-0.978079930233732,8.43057632996517,3.72624819986572
Ba2TaPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.5,1.3668,0.7539,1.2901,0.7384999999999999,-4.49065990942913,-4.49065990942913,-0.9548067806922971,8.558186777365195,3.80168999833645
Ba2TaAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.0,1.3437999999999999,1.02995,1.2736,0.9918499999999999,-4.66020490600962,-4.66020490600962,-1.018275579451852,8.612278076330515,3.7970012484393303
Ba2TaHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.5,1.31445,1.0006,1.24795,0.9662,-5.1977248951685295,-2.1257599571261365,0.976525830413248,9.277862962845065,5.12719439662916
Ba2TaTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.0,1.28115,1.18665,1.2279,1.1108,-2.850329942512485,-2.850329942512485,0.401241091994182,6.43836132012621,3.4198012060602
Ba2TaPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.5,1.2523,1.12005,1.2018,1.06645,-3.46439493012758,-3.46439493012758,-0.08748164820007201,7.167606105490204,3.5400622286450654
Ba2TaBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,78.0,1.2274,1.0688,1.1788,1.0296,-4.0313049186937295,-4.0313049186937295,-0.550636988833022,7.8454449917676,3.64740400146729
Ba2WReO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,74.5,1.37945,0.77125,1.31975,0.7626,-4.91764490081739,-4.91764490081739,-0.7266212853906705,9.048459117488694,4.16091891604901
Ba2WOsO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.0,1.359,0.75495,1.3057,0.74795,-5.25161489408164,-5.25161489408164,-1.1243125774713754,8.987848768596084,3.93176809556235
Ba2WIrO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,75.5,1.34815,0.7423,1.28665,0.7334499999999999,-5.1084198969697,-5.1084198969697,-1.3252346233507455,8.956874969280769,3.81582017296501
Ba2WPtO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.0,1.33695,0.73065,1.2695500000000002,0.72105,-4.95237990011683,-4.95237990011683,-1.3019614738093106,9.084485416680796,3.89126197143574
Ba2WAuO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,76.5,1.3139500000000002,1.0067,1.25305,0.9743999999999999,-5.12192489669732,-5.12192489669732,-1.3654302725688656,9.138576715646114,3.8865732215386197
Ba2WHgO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.0,1.2846000000000002,0.9773499999999999,1.2274,0.94875,-5.65944488585623,-2.5874799478138364,0.6293711372962345,9.804161602160665,5.21676636972845
Ba2WTlO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,77.5,1.2513,1.1634,1.20735,1.09335,-3.3120499332001847,-3.3120499332001847,0.05408639887716851,6.96465995944181,3.50937317915949
Ba2WPbO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,78.0,1.22245,1.0968,1.18125,1.049,-3.92611492081528,-3.92611492081528,-0.4346363413170855,7.693904744805804,3.629634201744355
Ba2WBiO6,56,2.19055,2.19055,2.07035,2.07035,-3.21432993517107,-1.89673996174518,1.09425277791031,5.36250779192241,3.22838028491636,2,4,78.5,1.1975500000000001,1.04555,1.15825,1.01215,-4.49302490938143,-4.49302490938143,-0.8977916819500356,8.371743631083199,3.7369759745665796
