material,bulk_modulus,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_Z,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_Z,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
LaSbO3,0.768819990442,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
LaSnO3,0.977877192013,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
LaTaO3,1.32851820812,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
LaTcO3,1.32669586804,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
LaTiO3,1.25337873469,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
LaVO3,1.36047596782,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
LaWO3,1.39477054394,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
LaZnO3,1.10582125425,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
LaZrO3,1.10983898802,2.04665,1.19835,1.92845,1.15315,57,-2.48924997949168,-2.48924997949168,0.554872095546156,5.67874635326886,3.11680922440751,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
LiAgO3,0.673506193023,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
LiAlO3,0.880583662151,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
LiBiO3,0.720729372006,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
LiCdO3,0.513087257444,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
LiCoO3,0.967446069198,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
LiCrO3,1.30576118423,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
LiCuO3,0.854121029593,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
LiFeO3,1.20627961203,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
LiGaO3,0.791634050822,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
LiGeO3,1.07900496724,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
LiMnO3,1.29401837227,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
LiMoO3,1.32452150395,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
LiNbO3,1.22780889389,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
LiNiO3,0.922698814563,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
LiPbO3,0.546268093419,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
LiPdO3,0.791019619595,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
LiPtO3,0.913943504857,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
LiRhO3,1.10905112874,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
LiRuO3,0.968656057601,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
LiSbO3,1.02701524316,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
LiSnO3,0.858961985027,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
LiTaO3,1.29698529686,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
LiTcO3,1.34745430331,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
LiTiO3,1.02696403515,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
LiVO3,1.26259256646,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
LiWO3,1.41733772956,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
LiZnO3,0.687968957161,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
LiZrO3,0.892645484993,1.67295,1.67295,1.49435,1.49435,3,-2.74798997735999,-2.74798997735999,-0.38382195623771,5.17795258504019,2.39706531440124,1,5,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
MgAgO3,0.917471243036,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
MgAlO3,1.08938353656,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
MgBiO3,0.805681932253,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
MgCdO3,0.590259728872,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
MgCoO3,1.28917592642,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
MgCrO3,1.37407340745,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
MgCuO3,0.974036040712,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
MgFeO3,1.32394330401,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
MgGaO3,0.98827256106,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
MgGeO3,1.2538341293,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
MgMnO3,1.3892035291,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
MgMoO3,1.32248166941,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
MgNbO3,1.22885813231,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
MgNiO3,1.10238286139,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
MgPbO3,0.808891676093,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
MgPdO3,0.973748506744,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
MgPtO3,1.18951853136,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
MgRhO3,1.20256998256,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
MgRuO3,1.29918550249,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
MgSbO3,0.627380442864,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
MgSnO3,1.03543421432,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
MgTaO3,1.28376047789,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
MgTcO3,1.33441328901,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
MgTiO3,1.21363797744,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
MgVO3,1.30694887233,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
MgWO3,1.38886584076,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
MgZnO3,0.834063357061,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
MgZrO3,1.04933279375,1.35335,1.35335,1.26925,1.26925,12,-4.6673199615471,-1.05446999131248,0.84802160901275,7.91356129780146,4.38079145340711,2,4,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
NaAgO3,0.685706525127,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
NaAlO3,0.857687422448,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
NaBiO3,0.719195545241,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
NaCdO3,0.498801134221,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
NaCoO3,0.967673850963,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
NaCrO3,1.27402438885,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
NaCuO3,0.819626733001,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
NaFeO3,1.16650614446,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
NaGaO3,0.777494351438,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
NaGeO3,1.03923146528,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
NaMnO3,1.2572944265,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
NaMoO3,1.30739363103,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
NaNbO3,1.21498430892,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
NaNiO3,0.937927459525,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
NaPbO3,0.547980366859,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
NaPdO3,0.839157838368,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
NaPtO3,0.636010634346,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
NaRhO3,1.08026602845,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
NaRuO3,0.991626889445,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
NaSbO3,0.99423012161,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
NaSnO3,0.841389349822,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
NaTaO3,1.28324900799,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
NaTcO3,1.32554219735,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
NaTiO3,1.02082601457,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
NaVO3,1.23566382429,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
NaWO3,1.39977499939,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
NaZnO3,0.662618207766,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
NaZrO3,0.884234436378,1.77645,1.77645,0.32175,0.28665,11,-2.63177997831741,-2.63177997831741,-0.39573376473996,5.00911290573125,2.30668957049564,1,5,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
NdAgO3,1.0243481375,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
