material,lattice_constant,bulk_modulus,cohesive_energy,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_Z,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_Z,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
ScZnO3,3.72794278,1.15476531779,6.03256206708174,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
ScZrO3,4.06211465,1.0984725145,8.32986219020095,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
SmAgO3,3.98701774,1.00602979492,5.83260922499758,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
SmAlO3,3.69147303,1.31924144974,7.96141470818948,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
SmBiO3,4.32710026,0.764208281414,6.31325897880306,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
SmCdO3,4.06291113,0.879993305202,5.58454926799459,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
SmCoO3,3.68255706,1.38774232861,7.61432553319464,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
SmCrO3,3.71854273,1.4367131797,8.49965630539009,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
SmCuO3,3.74458305,1.22494672964,6.61881859859277,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
SmFeO3,3.68031469,1.43190446889,7.95310971659637,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
SmGaO3,3.80326362,1.21654498629,7.05774528539478,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
SmGeO3,3.83396173,1.05544975615,7.16432634299126,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
SmMnO3,3.69237522,1.44680882785,8.25173731239411,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
SmMoO3,3.91163064,1.34521169932,8.6810941843898,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
SmNbO3,3.97934095,1.25796552481,8.80281256179733,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
SmNiO3,3.70405192,1.33755843464,7.21868530439388,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
SmPbO3,4.24791329,0.783865355837,6.24316820419335,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
SmPdO3,3.92352308,1.12556072097,6.38837681018922,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
SmPtO3,3.97272239,1.12569413988,6.73124336179753,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
SmRhO3,3.87849452,1.26508006736,7.1066978431918,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
SmRuO3,3.86809702,1.31843402942,7.74904745619278,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
SmSbO3,4.18347046,0.787857658578,6.57976818079187,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
SmSnO3,4.07891851,0.834791740585,6.827011184601,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
SmTaO3,3.97756436,1.31318955759,8.84003386599652,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
SmTcO3,3.87856888,1.36179647656,8.29452278779645,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
SmTiO3,3.85032171,1.2582860709,8.60100814139078,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
SmVO3,3.76627302,1.37917718335,8.64092522639257,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
SmWO3,3.9223438,1.40392834859,8.7361145511939,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
SmZnO3,3.79951275,1.11227229746,6.19474780238961,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
SmZrO3,4.09679974,1.08077171151,8.62785207639099,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
SrAgO3,4.01488978,0.845633484768,5.25506576659682,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
SrAlO3,3.78754,1.02076456978,7.03005601081932,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
SrBiO3,4.31348809,0.75923347473,6.08177294361813,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
SrCdO3,4.11573479,0.646659291223,4.97227764760319,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
SrCoO3,3.75109655,1.10578833062,6.76192775559757,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
SrCrO3,3.76151796,1.28018580857,7.95132402420059,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
SrCuO3,3.81422106,0.945528045418,5.77126685960102,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
SrFeO3,3.73958463,1.21375090278,7.19193673660193,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
SrGaO3,3.89424558,0.927230467735,6.21652734039963,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
SrGeO3,3.80240572,1.11842396063,6.7837500892012,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
SrMnO3,3.74641965,1.21485612621,7.59327472219957,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
SrMoO3,3.94666358,1.26664721074,8.33877741020115,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
SrNbO3,4.01902704,1.18025998596,8.47913504460012,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
SrNiO3,3.78052989,1.01685851987,6.31430290500284,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
SrPbO3,4.22847863,0.755686200546,5.94215095141844,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
SrPdO3,3.96091286,0.917563297484,5.74280356480449,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
SrPtO3,3.98455283,0.779797776136,6.2301247194031,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
SrRhO3,3.91356352,1.13637977389,6.53871451060113,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
SrRuO3,3.90156854,1.19720885195,7.26191015499935,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
SrSbO3,4.17525223,0.868440030096,6.36093526500335,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
SrSnO3,4.06126009,0.98097503021,6.58396614560334,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
SrTaO3,4.01782014,1.23018178913,8.52246751419443,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
SrTcO3,3.91535668,1.27836619365,7.88300708780298,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
SrTiO3,3.88964653,1.16729240743,8.19418892220201,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
SrVO3,3.80988169,1.25443884012,8.1507425504009,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
SrWO3,3.95858994,1.3257754682,8.41506905979186,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
SrZnO3,3.88742499,0.768073690895,5.32479743400327,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
SrZrO3,4.12895121,1.03047189368,8.38740338860371,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
YAgO3,3.98261517,1.06366643877,6.07979637580283,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
YAlO3,3.67680031,1.34149123834,8.263382164,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
YBiO3,4.35009143,0.657829840721,6.29134101919772,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
YCdO3,4.05436277,0.950541086419,5.83290552659601,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
YCoO3,3.67375452,1.42691800321,7.85400927539595,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
YCrO3,3.72167346,1.43564034959,8.6083917057993,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
YCuO3,3.73139754,1.26810723921,6.90236328499741,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
YFeO3,3.68248011,1.41280205269,8.14029934860155,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
YGaO3,3.78857582,1.2559639848,7.3495736487981,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
YGeO3,3.84045859,1.0995748309,7.19992141419934,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
YMnO3,3.69676058,1.45455219656,8.39622633979961,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
YMoO3,3.91376167,1.36297180129,8.65788742699951,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
YNbO3,3.9778716,1.28061231796,8.77267336479854,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
YNiO3,3.69190812,1.37724213344,7.50432571119745,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
YPbO3,4.24983176,0.842671288841,6.24086742441577,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
YPdO3,3.91787035,1.20729661774,6.63633105279587,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
YPtO3,3.97965791,1.21178577114,6.92543180101493,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
YRhO3,3.87479494,1.31071432963,7.30580944019894,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
YRuO3,3.87124938,1.33727208007,7.86527133559866,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
YSbO3,4.18762773,0.713015648522,6.54369413639943,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
YSnO3,4.08815591,0.965862541852,6.80843648360751,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
YTaO3,3.97714062,1.32862486024,8.7799156523979,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
YTcO3,3.88801838,1.38183680515,8.31841853139922,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
YTiO3,3.83955954,1.28267364336,8.66269820319794,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
YVO3,3.76363632,1.39527093448,8.73880583179998,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
YWO3,3.92682657,1.41874321369,8.67606054718781,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
YZnO3,3.7829336,1.15302564535,6.47079060940159,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
YZrO3,4.08340927,1.11427929339,8.58297540439817,1.78595,0.94535,1.63425,0.89365,39,-2.28697998115813,-2.28697998115813,1.03846709143829,6.1934704489804,3.61596877020934,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
